58,1.0,0.0,0
61,1.0,0.0,0
r,1.75,0.0,0
58,1.0,1.0,0
61,1.0,1.0,0
66,1.0,1.0,0
68,0.25,1.75,0
65,0.25,1.75,0
59,0.25,1.75,0
68,1.0,2.0,0
65,1.0,2.0,0
59,1.0,2.0,0
r,2.0,2.0,0
61,0.5,3.0,0
66,0.5,3.0,0
70,0.5,3.0,0
61,0.25,3.5,0
64,0.25,3.5,0
70,0.25,3.5,0
r,0.25,3.75,0
63,1.0,4.0,0
66,1.0,4.0,0
71,0.5,4.0,0
73,0.25,4.5,0
71,0.25,4.5,0
70,0.25,4.75,0
71,0.25,4.75,0
65,0.75,5.0,0
68,0.75,5.0,0
75,0.75,5.0,0
r,1.0,5.0,0
73,0.25,5.75,0
66,1.0,6.0,0
71,0.25,6.0,0
70,0.25,6.0,0
75,0.25,6.25,0
73,0.25,6.25,0
73,0.25,6.5,0
r,1.25,6.75,0
70,0.75,7.0,0
71,0.25,7.75,0
73,1.0,8.0,0
61,1.0,9.0,0
66,1.0,9.0,0
61,1.0,10.0,0
65,1.0,10.0,0
61,1.0,11.0,0
66,1.0,11.0,0
59,3.0,12.0,0
61,3.0,12.0,0
65,3.0,12.0,0
71,3.0,12.0,0
56,1.0,15.0,0
61,1.0,15.0,0
68,1.0,15.0,0
58,1.0,16.0,0
61,1.0,16.0,0
70,1.0,16.0,0
63,1.0,17.0,0
75,1.0,17.0,0
61,1.0,18.0,0
73,1.0,18.0,0
66,1.0,19.0,0
78,1.0,19.0,0
65,1.0,20.0,0
77,1.0,20.0,0
63,1.0,21.0,0
75,1.0,21.0,0
61,1.0,22.0,0
73,1.0,22.0,0
70,0.25,23.0,0
71,0.25,23.25,0
70,0.25,23.5,0
66,0.25,23.75,0
71,0.25,24.0,0
73,0.25,24.25,0
71,0.25,24.5,0
68,0.25,24.75,0
65,1.0,25.0,0
r,0.5,26.0,0
r,0.5,26.5,0
71,0.25,27.0,0
73,0.25,27.25,0
71,0.25,27.5,0
68,0.25,27.75,0
73,0.25,28.0,0
75,0.25,28.25,0
73,0.25,28.5,0
70,0.25,28.75,0
66,1.0,29.0,0
r,0.5,30.0,0
r,0.5,30.5,0
78,1/3,31.0,0
77,1/3,94/3,0
75,1/3,95/3,0
73,1/3,32.0,0
71,1/3,97/3,0
70,1/3,98/3,0
68,1/3,33.0,0
66,1/3,100/3,0
65,1/3,101/3,0
63,1/3,34.0,0
61,1/3,103/3,0
60,1/3,104/3,0
61,1/3,35.0,0
63,1/3,106/3,0
65,1/3,107/3,0
61,1.0,36.0,0
66,1.0,36.0,0
61,1.0,37.0,0
65,1.0,37.0,0
68,1.0,37.0,0
61,1.0,38.0,0
66,1.0,38.0,0
70,1.0,38.0,0
r,0.5,39.0,0
r,0.5,39.5,0
61,2/3,40.0,0
66,2/3,40.0,0
70,2/3,40.0,0
r,1/3,122/3,0
r,0.5,41.0,0
r,0.5,41.5,0
63,2/3,42.0,0
68,2/3,42.0,0
71,2/3,42.0,0
r,1/3,128/3,0
r,0.5,43.0,0
r,0.5,43.5,0
61,1.0,44.0,0
65,1.0,44.0,0
68,1.0,44.0,0
61,1.0,45.0,0
66,1.0,45.0,0
70,1.0,45.0,0
61,1.0,46.0,0
68,1.0,46.0,0
71,1.0,46.0,0
r,0.5,47.0,0
r,0.5,47.5,0
61,2/3,48.0,0
68,2/3,48.0,0
71,2/3,48.0,0
r,1/3,146/3,0
r,0.5,49.0,0
r,0.5,49.5,0
61,2/3,50.0,0
65,2/3,50.0,0
68,2/3,50.0,0
73,2/3,50.0,0
r,1/3,152/3,0
r,0.5,51.0,0
r,0.5,51.5,0
61,1.0,52.0,0
66,1.0,52.0,0
70,1.0,52.0,0
73,0.25,53.0,0
75,0.25,53.25,0
73,0.25,53.5,0
70,0.25,53.75,0
78,2.25,54.0,0
77,0.25,56.25,0
78,0.25,56.5,0
77,0.25,56.5,0
75,0.25,56.75,0
77,0.75,57.0,0
78,0.25,57.75,0
80,1.0,58.0,0
77,1.0,59.0,0
74,1/3,60.0,0
r,0.25,60.0,0
83,1/3,60.25,0
r,1/6,181/3,0
82,1/3,60.5,0
r,1/6,727/12,0
74,0.25,60.75,0
r,1/6,365/6,0
74,1/3,61.0,0
r,0.25,61.0,0
83,1/3,61.25,0
r,1/6,184/3,0
82,1/3,61.5,0
r,1/6,739/12,0
74,0.25,61.75,0
r,1/6,371/6,0
74,1/3,62.0,0
r,0.25,62.0,0
83,1/3,62.25,0
r,1/6,187/3,0
82,1/3,62.5,0
r,1/6,751/12,0
74,0.25,62.75,0
r,1/6,377/6,0
74,0.25,63.0,0
r,1.0,63.0,0
83,0.25,63.25,0
82,0.25,63.5,0
74,0.25,63.75,0
75,1/3,64.0,0
75,0.75,64.0,0
r,0.25,64.0,0
83,1/3,64.25,0
r,1/6,193/3,0
82,1/3,64.5,0
r,2/3,775/12,0
75,0.25,64.75,0
r,1/6,389/6,0
77,1/3,65.0,0
77,0.75,65.0,0
83,1/3,65.25,0
r,1/6,196/3,0
82,1/3,65.5,0
r,2/3,787/12,0
77,0.25,65.75,0
r,1/6,395/6,0
78,1/3,66.0,0
78,1.0,66.0,0
83,1/3,66.25,0
r,1/6,199/3,0
82,1/3,66.5,0
r,1/6,799/12,0
78,0.25,66.75,0
r,1/6,401/6,0
87,0.25,67.0,0
87,1.0,67.0,0
r,1.0,67.0,0
82,0.25,67.25,0
78,0.25,67.5,0
75,0.25,67.75,0
84,0.5,68.0,0
84,0.5,68.0,0
r,0.25,68.0,0
r,1.25,68.0,0
78,1/3,68.25,0
75,1/3,68.5,0
r,1/6,823/12,0
84,0.25,68.75,0
r,1/6,413/6,0
87,1/3,69.0,0
87,0.75,69.0,0
78,1/3,69.25,0
r,1/6,208/3,0
75,1/3,69.5,0
r,29/12,835/12,0
85,0.25,69.75,0
85,0.25,69.75,0
r,1/6,419/6,0
84,0.5,70.0,0
84,0.5,70.0,0
r,0.25,70.0,0
78,1/3,70.25,0
75,1/3,70.5,0
r,1/6,847/12,0
84,0.25,70.75,0
r,1/6,425/6,0
87,0.25,71.0,0
87,0.75,71.0,0
78,0.25,71.25,0
75,0.25,71.5,0
85,0.25,71.75,0
85,0.25,71.75,0
r,0.25,71.75,0
84,0.5,72.0,0
84,0.5,72.0,0
r,0.25,72.0,0
r,1.25,72.0,0
78,1/3,72.25,0
75,1/3,72.5,0
r,1/6,871/12,0
84,0.25,72.75,0
r,1/6,437/6,0
87,1/3,73.0,0
87,0.75,73.0,0
78,1/3,73.25,0
r,1/6,220/3,0
75,1/3,73.5,0
r,5/12,883/12,0
87,1/3,73.75,0
r,1/6,443/6,0
80,1/3,74.0,0
80,1.0,74.0,0
r,1/6,889/12,0
78,1/3,74.25,0
r,1/6,223/3,0
75,1/3,74.5,0
r,1/6,895/12,0
80,1/3,74.75,0
r,1/6,449/6,0
82,0.25,75.0,0
82,0.75,75.0,0
r,11/12,901/12,0
78,0.25,75.25,0
75,0.25,75.5,0
82,1/3,75.75,0
r,0.25,75.75,0
84,0.5,76.0,0
84,0.5,76.0,0
r,0.25,76.0,0
r,1.25,76.0,0
78,1/3,76.25,0
75,1/3,76.5,0
r,1/6,919/12,0
84,0.25,76.75,0
r,1/6,461/6,0
87,1/3,77.0,0
87,0.75,77.0,0
78,1/3,77.25,0
r,1/6,232/3,0
75,1/3,77.5,0
r,29/12,931/12,0
85,0.25,77.75,0
85,0.25,77.75,0
r,1/6,467/6,0
84,0.5,78.0,0
84,0.5,78.0,0
r,0.25,78.0,0
78,1/3,78.25,0
75,1/3,78.5,0
r,1/6,943/12,0
84,0.25,78.75,0
r,1/6,473/6,0
87,0.25,79.0,0
87,0.75,79.0,0
78,0.25,79.25,0
75,0.25,79.5,0
85,0.25,79.75,0
85,0.25,79.75,0
r,0.25,79.75,0
84,0.5,80.0,0
84,0.5,80.0,0
r,0.25,80.0,0
r,1.25,80.0,0
78,1/3,80.25,0
75,1/3,80.5,0
r,1/6,967/12,0
84,0.25,80.75,0
r,1/6,485/6,0
87,1/3,81.0,0
87,0.75,81.0,0
78,1/3,81.25,0
r,1/6,244/3,0
75,1/3,81.5,0
r,5/12,979/12,0
87,1/3,81.75,0
r,1/6,491/6,0
80,1/3,82.0,0
80,1.0,82.0,0
r,1/6,985/12,0
78,1/3,82.25,0
r,1/6,247/3,0
75,1/3,82.5,0
r,1/6,991/12,0
80,1/3,82.75,0
r,1/6,497/6,0
82,0.25,83.0,0
82,0.75,83.0,0
r,11/12,997/12,0
78,0.25,83.25,0
75,0.25,83.5,0
82,1/3,83.75,0
r,0.25,83.75,0
84,0.5,84.0,0
84,0.5,84.0,0
r,0.25,84.0,0
80,0.25,84.25,0
75,0.25,84.5,0
r,3.5,84.5,0
84,0.25,84.75,0
85,0.25,85.0,0
80,0.25,85.25,0
73,0.25,85.5,0
85,0.25,85.75,0
85,0.25,86.0,0
80,0.25,86.25,0
73,0.25,86.5,0
85,0.25,86.75,0
85,0.25,87.0,0
80,0.25,87.25,0
73,0.25,87.5,0
85,0.25,87.75,0
85,0.25,88.0,0
79,0.25,88.25,0
73,0.25,88.5,0
85,0.25,88.75,0
85,0.25,89.0,0
79,0.25,89.25,0
73,0.25,89.5,0
85,0.25,89.75,0
85,0.25,90.0,0
79,0.25,90.25,0
73,0.25,90.5,0
85,0.25,90.75,0
85,0.25,91.0,0
79,0.25,91.25,0
73,0.25,91.5,0
85,0.25,91.75,0
85,0.25,92.0,0
79,0.25,92.25,0
73,0.25,92.5,0
85,0.25,92.75,0
85,0.25,93.0,0
79,0.25,93.25,0
73,0.25,93.5,0
85,0.25,93.75,0
85,0.25,94.0,0
79,0.25,94.25,0
73,0.25,94.5,0
85,0.25,94.75,0
85,0.25,95.0,0
79,0.25,95.25,0
73,0.25,95.5,0
85,0.25,95.75,0
85,0.25,96.0,0
78,0.25,96.25,0
73,0.25,96.5,0
85,0.25,96.75,0
85,0.25,97.0,0
78,0.25,97.25,0
73,0.25,97.5,0
85,0.25,97.75,0
84,0.25,98.0,0
78,0.25,98.25,0
72,0.25,98.5,0
84,0.25,98.75,0
84,0.25,99.0,0
78,0.25,99.25,0
72,0.25,99.5,0
84,0.25,99.75,0
73,1.0,100.0,0
77,1.0,100.0,0
85,1.0,100.0,0
r,0.5,101.0,0
r,0.5,101.5,0
77,1/3,102.0,0
73,1/3,307/3,0
68,1/3,308/3,0
70,1/3,103.0,0
73,1/3,310/3,0
70,1/3,311/3,0
68,1/3,104.0,0
73,1/3,313/3,0
75,1/3,314/3,0
77,1/3,105.0,0
73,1/3,316/3,0
80,1/3,317/3,0
77,1/3,106.0,0
73,1/3,319/3,0
68,1/3,320/3,0
66,1/3,107.0,0
63,1/3,322/3,0
68,1/3,323/3,0
65,1.0,108.0,0
r,4/3,108.0,0
68,0.5,109.0,0
73,0.5,328/3,0
r,1/6,109.5,0
75,0.5,329/3,0
r,1/6,659/6,0
77,0.5,110.0,0
r,1/6,661/6,0
73,0.5,331/3,0
r,1/6,110.5,0
68,0.5,332/3,0
r,1/6,665/6,0
70,0.5,111.0,0
r,1/6,667/6,0
73,0.5,334/3,0
r,1/6,111.5,0
70,0.5,335/3,0
r,1/6,671/6,0
68,0.5,112.0,0
r,1/3,112.0,0
73,0.5,337/3,0
r,1/6,112.5,0
75,0.5,338/3,0
r,1/6,677/6,0
77,0.5,113.0,0
r,1/6,679/6,0
73,0.5,340/3,0
r,1/6,113.5,0
80,0.25,341/3,0
r,1/6,683/6,0
r,13/12,1367/12,0
68,4/3,114.0,0
74,4/3,114.0,0
66,2/3,115.0,0
75,2/3,115.0,0
r,2/3,346/3,0
r,1/3,347/3,0
66,5/3,116.0,0
72,5/3,116.0,0
r,1/3,353/3,0
66,0.25,118.0,0
68,0.25,118.25,0
66,0.25,118.5,0
65,0.25,118.75,0
66,0.25,119.0,0
75,0.25,119.25,0
73,0.25,119.5,0
72,0.25,119.75,0
73,1/3,120.0,0
r,0.25,120.0,0
68,0.25,120.25,0
r,1/6,361/3,0
73,0.25,120.5,0
r,0.75,120.5,0
77,0.25,120.75,0
80,1/3,121.0,0
85,0.25,121.25,0
r,1/6,364/3,0
89,0.25,121.5,0
r,1.5,121.5,0
87,0.25,121.75,0
80,4/3,122.0,0
86,4/3,122.0,0
78,2/3,123.0,0
87,2/3,123.0,0
r,2/3,370/3,0
r,1/3,371/3,0
78,5/3,124.0,0
84,5/3,124.0,0
r,1/3,377/3,0
78,0.25,126.0,0
80,0.25,126.25,0
78,0.25,126.5,0
77,0.25,126.75,0
78,0.25,127.0,0
87,0.25,127.25,0
85,0.25,127.5,0
84,0.25,127.75,0
85,0.25,128.0,0
80,0.25,128.25,0
77,0.25,128.5,0
73,0.25,128.75,0
68,0.25,129.0,0
73,0.25,129.25,0
68,0.25,129.5,0
65,0.25,129.75,0
66,0.25,130.0,0
68,0.25,130.25,0
66,0.25,130.5,0
65,0.25,130.75,0
66,0.25,131.0,0
75,0.25,131.25,0
73,0.25,131.5,0
72,0.25,131.75,0
73,0.25,132.0,0
68,0.25,132.25,0
65,0.25,132.5,0
61,0.25,132.75,0
56,0.25,133.0,0
61,0.25,133.25,0
56,0.25,133.5,0
53,0.25,133.75,0
r,0.5,134.0,0
r,0.5,134.5,0
56,1.0,135.0,0
60,1.0,135.0,0
63,1.0,135.0,0
66,1.0,135.0,0
r,0.5,136.0,0
r,0.5,136.5,0
60,1.0,137.0,0
63,1.0,137.0,0
66,1.0,137.0,0
r,0.5,138.0,0
r,0.5,138.5,0
60,1.0,139.0,0
63,1.0,139.0,0
66,1.0,139.0,0
68,1.0,139.0,0
r,0.5,140.0,0
r,0.5,140.5,0
59,1.0,141.0,0
61,1.0,141.0,0
65,1.0,141.0,0
68,1.0,141.0,0
r,0.5,142.0,0
r,0.5,142.5,0
58,0.75,143.0,0
70,0.75,143.0,0
59,0.25,143.75,0
71,0.25,143.75,0
61,1.0,144.0,0
73,1.0,144.0,0
61,1.0,145.0,0
66,1.0,145.0,0
61,1.0,146.0,0
65,1.0,146.0,0
61,1.0,147.0,0
66,1.0,147.0,0
59,3.0,148.0,0
61,3.0,148.0,0
65,3.0,148.0,0
71,3.0,148.0,0
56,1.0,151.0,0
61,1.0,151.0,0
68,1.0,151.0,0
58,1.0,152.0,0
61,1.0,152.0,0
70,1.0,152.0,0
63,1.0,153.0,0
75,1.0,153.0,0
61,1.0,154.0,0
73,1.0,154.0,0
66,1.0,155.0,0
78,1.0,155.0,0
65,1.0,156.0,0
77,1.0,156.0,0
63,1.0,157.0,0
75,1.0,157.0,0
61,1.0,158.0,0
73,1.0,158.0,0
70,0.25,159.0,0
71,0.25,159.25,0
70,0.25,159.5,0
66,0.25,159.75,0
71,0.25,160.0,0
73,0.25,160.25,0
71,0.25,160.5,0
68,0.25,160.75,0
65,1.0,161.0,0
r,0.5,162.0,0
r,0.5,162.5,0
71,0.25,163.0,0
73,0.25,163.25,0
71,0.25,163.5,0
68,0.25,163.75,0
73,0.25,164.0,0
75,0.25,164.25,0
73,0.25,164.5,0
70,0.25,164.75,0
66,1.0,165.0,0
r,0.5,166.0,0
r,0.5,166.5,0
78,1/3,167.0,0
77,1/3,502/3,0
75,1/3,503/3,0
73,1/3,168.0,0
71,1/3,505/3,0
70,1/3,506/3,0
68,1/3,169.0,0
66,1/3,508/3,0
65,1/3,509/3,0
63,1/3,170.0,0
61,1/3,511/3,0
